product_id,total_orders,total_reorders,department_id
5837,15,2,4
3979,15,9,8
8317,15,7,17
38500,15,2,11
36292,15,7,8
12243,15,5,8
24317,15,1,11
6314,15,6,9
10748,15,7,15
39159,15,9,12
10746,15,2,17
9198,15,5,5
39903,15,5,7
22664,15,2,11
30455,15,3,15
38143,15,2,1
11183,15,5,13
11962,15,5,19
1641,15,3,11
17749,15,8,13
32501,15,0,16
27784,15,6,7
32135,15,0,13
20952,15,4,16
39917,15,3,13
16306,15,8,8
24078,15,7,15
26345,15,7,11
25979,15,7,13
33371,15,3,21
1135,15,1,15
20744,15,4,19
17739,15,1,18
38134,15,5,9
33076,15,6,11
32488,15,2,11
7209,15,0,17
37031,15,0,13
9318,15,5,16
15682,15,8,11
16049,15,1,16
912,15,7,15
14776,15,3,13
39593,15,8,21
32479,15,2,11
17785,15,2,11
37844,15,9,7
13356,15,3,17
20179,15,3,13
32473,15,5,17
16302,15,6,1
24285,15,2,17
27368,15,2,13
13117,15,6,21
33839,15,0,11
29679,15,10,9
37777,15,6,11
15811,15,6,11
28772,15,0,11
8660,15,7,5
2291,15,5,11
32889,15,9,21
12489,15,6,11
32458,15,4,11
39567,15,9,7
38561,15,6,7
11273,15,6,7
9093,15,2,19
32893,15,5,7
5852,15,5,19
38096,15,4,15
27723,15,9,1
33531,15,4,19
25531,15,10,19
5,15,9,13
26980,15,9,1
21193,15,5,17
24648,15,10,14
8206,15,9,7
36836,15,7,9
20918,15,0,1
22386,15,9,5
25928,15,2,21
1672,15,2,4
38564,15,2,11
26392,15,6,8
26393,15,1,11
8842,15,2,9
27359,15,0,11
11743,15,5,3
26401,15,4,11
49046,15,7,11
49097,15,3,11
40995,15,7,12
46592,15,1,17
42201,15,1,5
40983,15,5,12
42640,15,4,5
47932,15,5,11
43278,15,7,17
46896,15,8,13
40972,15,2,11
40970,15,3,6
46826,15,1,4
44383,15,6,13
45231,15,9,4
49473,15,7,15
46320,15,5,17
42270,15,2,13
47983,15,6,7
44301,15,2,11
42560,15,5,13
45142,15,2,13
45996,15,5,19
41589,15,6,14
48452,15,2,17
45786,15,8,18
47445,15,6,11
48322,15,4,11
41927,15,4,16
48477,15,6,7
41548,15,8,14
48879,15,3,7
42715,15,5,13
42433,15,0,11
47113,15,7,12
42726,15,4,17
45891,15,4,6
45713,15,0,17
43613,15,3,7
43624,15,5,18
43201,15,0,9
49322,15,5,16
43628,15,1,11
48271,15,1,11
44903,15,12,11
43664,15,4,6
48315,15,2,18
46500,15,4,19
48258,15,0,2
46499,15,9,21
41472,15,5,13
41466,15,4,11
42000,15,9,5
41456,15,9,19
47073,15,9,19
41769,15,2,8
44721,15,2,11
45632,15,2,1
43722,15,0,13
40505,15,8,1
44606,15,4,6
45601,15,1,13
47054,15,3,21
47615,15,6,7
47618,15,2,7
44592,15,7,18
44591,15,1,2
49364,15,2,19
46728,15,4,11
42748,15,0,19
49153,15,4,11
44583,15,5,11
40523,15,4,11
48546,15,9,7
43844,15,5,1
41281,15,3,19
42480,15,1,15
45490,15,9,7
49234,15,11,13
45914,15,5,21
42086,15,5,13
41231,15,0,11
47308,15,1,15
46445,15,3,19
43984,15,4,11
43053,15,2,13
46437,15,4,9
43418,15,8,13
48836,15,4,9
45401,15,2,13
40653,15,1,13
46967,15,6,18
46573,15,7,14
47791,15,6,4
46964,15,6,11
49469,15,3,13
41136,15,2,19
46615,15,6,5
45357,15,1,18
46797,15,7,21
41891,15,3,8
47233,15,5,19
42819,15,0,7
41733,15,6,8
48773,15,5,1
47162,15,4,19
43402,15,6,14
43535,15,11,5
42163,15,4,21
49489,15,0,11
49288,15,0,11
45067,15,3,19
41032,15,7,15
46398,15,11,19
45292,15,2,6
45095,15,3,14
46818,15,4,4
41015,15,6,1
44183,15,6,6
44188,15,6,19
43318,14,1,3
41813,14,1,4
43346,14,1,13
45943,14,2,15
47347,14,0,20
47085,14,5,20
49309,14,3,17
46784,14,8,5
42249,14,2,11
48143,14,7,11
44744,14,2,19
43316,14,7,7
42484,14,7,7
42531,14,8,8
46185,14,5,16
42133,14,0,13
43266,14,1,17
49485,14,3,11
47328,14,8,7
42730,14,5,21
44994,14,5,11
40930,14,4,11
47968,14,6,11
48724,14,0,19
49233,14,7,19
43493,14,6,1
41906,14,6,11
46091,14,7,13
43236,14,0,11
43595,14,1,17
45425,14,1,11
42708,14,2,5
44351,14,4,11
44981,14,4,20
42661,14,2,9
47749,14,0,11
48124,14,2,12
48643,14,7,19
42223,14,6,17
46451,14,2,12
43526,14,4,11
41630,14,1,20
48855,14,3,11
47151,14,0,17
41554,14,8,13
47892,14,6,11
49009,14,4,19
42906,14,2,3
46412,14,4,5
45141,14,4,19
48346,14,4,5
45052,14,1,11
49280,14,5,11
48074,14,1,16
46335,14,4,1
45654,14,6,3
41647,14,9,8
44803,14,3,11
43627,14,0,17
47851,14,5,17
43276,14,5,18
43773,14,2,11
45466,14,3,11
41399,14,2,13
47286,14,2,15
48331,14,10,13
45839,14,6,15
45132,14,1,11
43370,14,1,9
49648,14,4,9
45995,14,2,21
45289,14,2,3
44983,14,0,13
47093,14,3,7
45287,14,5,13
47506,14,4,17
43940,14,3,13
47001,14,2,7
46756,14,4,8
49370,14,1,19
42155,14,5,21
44258,14,3,21
41167,14,2,11
42933,14,4,12
46467,14,3,21
42747,14,1,11
41342,14,8,13
42794,14,5,4
47062,14,0,17
44836,14,5,5
44530,14,0,13
43684,14,4,19
47636,14,8,17
48719,14,1,11
45062,14,1,15
43161,14,2,3
44018,14,3,6
48046,14,4,13
43311,14,6,19
46731,14,3,4
41313,14,7,16
44143,14,1,17
43039,14,7,8
41718,14,2,11
49254,14,8,3
47782,14,3,12
48430,14,5,15
40951,14,0,4
41913,14,5,3
41814,14,0,11
49672,14,4,7
45386,14,5,19
48150,14,2,17
44429,14,2,5
46002,14,5,8
43854,14,1,11
47696,14,3,1
49548,14,2,7
21788,14,5,21
17100,14,3,5
2638,14,1,1
22869,14,4,13
8711,14,3,19
34545,14,3,11
34546,14,0,11
28736,14,3,13
35103,14,3,7
8949,14,0,13
2674,14,8,19
2877,14,5,15
18350,14,4,12
2868,14,3,19
34624,14,0,2
2849,14,3,12
34679,14,8,1
14585,14,7,4
22480,14,0,19
22483,14,5,6
22486,14,5,20
17064,14,4,15
34959,14,4,13
22651,14,4,15
27727,14,4,11
22626,14,6,9
34901,14,2,19
22584,14,0,17
22590,14,6,14
27971,14,2,3
16047,14,2,7
28396,14,5,7
39918,14,3,13
13533,14,1,17
27679,14,1,7
18446,14,5,19
250,14,5,1
17843,14,2,11
40294,14,4,13
272,14,3,11
39808,14,3,19
11189,14,2,11
27614,14,1,13
28905,14,2,18
18532,14,3,21
10837,14,3,3
28950,14,12,19
39773,14,1,11
18553,14,5,8
10822,14,0,15
39744,14,1,11
28972,14,4,13
17827,14,8,7
12272,14,3,19
13616,14,6,4
318,14,1,17
18590,14,1,11
27467,14,1,15
27457,14,4,19
110,14,5,21
39672,14,3,11
27434,14,4,11
39668,14,1,6
18676,14,7,7
39634,14,3,20
6523,14,5,21
6524,14,11,5
39616,14,1,11
29152,14,9,19
5647,14,1,17
29164,14,1,11
29168,14,7,12
28362,14,3,17
6544,14,2,13
407,14,4,11
39541,14,3,11
39532,14,5,11
39525,14,9,1
10720,14,8,7
29275,14,5,16
18772,14,3,19
40138,14,7,3
39511,14,2,2
431,14,4,1
27298,14,0,9
6566,14,3,21
29318,14,3,7
18824,14,0,13
12083,14,4,7
29335,14,5,11
6029,14,1,11
18830,14,1,7
27259,14,3,11
10682,14,6,15
12067,14,8,11
6611,14,1,19
5530,14,9,19
39410,14,4,20
18861,14,2,6
27210,14,5,6
18885,14,3,1
29451,14,3,7
39364,14,0,5
11228,14,1,11
12168,14,1,13
39355,14,5,7
39343,14,0,13
18938,14,4,11
6643,14,6,19
18951,14,6,15
27123,14,1,13
15927,14,7,8
534,14,7,15
18972,14,1,16
28444,14,5,16
5465,14,7,17
29560,14,1,11
39209,14,4,11
569,14,2,19
27017,14,9,11
29652,14,4,13
12348,14,4,20
580,14,2,5
26982,14,9,5
583,14,2,17
29683,14,5,6
13744,14,5,6
12203,14,3,16
6737,14,2,3
12354,14,6,11
19114,14,5,5
29759,14,4,7
39082,14,1,17
19144,14,2,7
39060,14,7,17
39048,14,4,9
10531,14,0,9
17711,14,5,13
39034,14,8,7
26840,14,10,7
29872,14,1,17
26816,14,4,9
19188,14,6,19
660,14,6,3
40167,14,5,3
26808,14,10,5
19205,14,8,13
5286,14,0,11
38982,14,0,13
17701,14,7,8
6810,14,5,19
733,14,7,19
19271,14,4,7
30025,14,10,16
16230,14,2,17
6847,14,2,2
16238,14,0,13
746,14,3,11
754,14,2,11
6872,14,3,13
6051,14,6,19
19373,14,3,15
30130,14,9,15
26603,14,4,7
5153,14,1,7
6896,14,8,21
26582,14,2,13
19401,14,0,13
30180,14,3,15
5139,14,4,11
19428,14,4,11
16269,14,4,1
15496,14,9,16
26516,14,2,7
6923,14,1,18
38667,14,0,16
841,14,6,19
13270,14,5,21
30299,14,2,11
26450,14,3,7
38630,14,10,15
16006,14,7,13
5059,14,3,21
11969,14,5,5
30349,14,3,13
15475,14,0,17
30364,14,3,13
15474,14,4,18
19555,14,1,3
6990,14,6,11
30410,14,5,11
19568,14,9,21
19593,14,3,4
26357,14,3,19
38532,14,6,1
910,14,8,14
19641,14,1,11
38472,14,2,19
11960,14,9,11
30513,14,2,11
30519,14,7,4
30523,14,6,21
26261,14,3,19
38420,14,3,4
983,14,2,19
30609,14,1,3
11954,14,6,19
4906,14,3,19
30625,14,7,19
10250,14,4,17
38364,14,1,19
12446,14,1,2
1011,14,4,7
38330,14,4,9
30692,14,2,17
7132,14,9,6
7133,14,0,21
1040,14,6,17
19788,14,1,15
1055,14,1,21
18058,14,5,5
38257,14,0,2
120,14,2,4
30761,14,6,19
30792,14,3,19
13918,14,3,11
30797,14,3,13
28192,14,1,19
10190,14,2,11
1089,14,8,7
4811,14,9,7
4803,14,0,2
26058,14,5,12
28189,14,2,11
12178,14,2,11
4784,14,5,6
26016,14,5,11
38136,14,4,13
19912,14,5,20
28152,14,1,17
30922,14,0,5
28173,14,1,11
4745,14,1,17
38066,14,2,13
19978,14,2,16
11938,14,3,17
27869,14,3,13
27867,14,3,11
31023,14,10,19
38020,14,0,13
6306,14,1,11
25818,14,2,21
37963,14,6,19
28160,14,0,13
31111,14,1,11
4685,14,2,6
20079,14,6,20
20080,14,4,16
1230,14,8,1
20088,14,7,5
40133,14,4,21
37906,14,2,11
15309,14,4,21
37901,14,0,13
17544,14,9,11
11921,14,2,13
20136,14,1,11
13518,14,0,17
20143,14,6,8
20154,14,2,19
31243,14,4,11
4607,14,1,7
10028,14,5,19
40125,14,4,11
28557,14,1,11
25611,14,3,11
25606,14,1,11
16435,14,5,3
20206,14,6,16
37755,14,1,11
27844,14,6,8
37740,14,8,8
15278,14,5,3
7429,14,3,11
15277,14,2,7
25541,14,3,16
25538,14,3,17
40115,14,4,7
4531,14,6,1
20245,14,2,13
37715,14,4,11
25512,14,6,12
16451,14,5,1
31451,14,3,20
25474,14,3,13
31468,14,0,13
25463,14,5,19
4490,14,7,11
25448,14,4,6
12137,14,8,7
17513,14,0,11
25436,14,5,19
37621,14,6,17
17503,14,4,8
9961,14,7,13
7529,14,5,21
37550,14,4,19
1417,14,4,18
5945,14,1,19
7543,14,4,11
15218,14,6,16
25334,14,4,5
37501,14,3,20
25312,14,2,11
17973,14,2,11
31668,14,9,11
31684,14,5,3
31687,14,2,3
14065,14,8,16
16500,14,9,11
4379,14,3,1
31718,14,9,16
1469,14,2,9
25261,14,1,17
31742,14,3,11
11389,14,0,21
16506,14,8,8
4345,14,1,19
12578,14,5,1
31781,14,1,17
17480,14,2,11
4331,14,5,20
31814,14,2,11
25202,14,5,7
7623,14,2,12
25163,14,3,1
4300,14,9,7
20522,14,7,9
37323,14,2,13
37300,14,2,21
14098,14,4,19
9877,14,1,13
31999,14,3,1
11401,14,4,7
20603,14,3,19
20611,14,3,17
20613,14,2,15
32027,14,1,11
25003,14,2,15
4218,14,0,5
37195,14,8,21
20635,14,5,15
24974,14,3,21
13132,14,2,16
4179,14,2,1
9813,14,4,1
32125,14,6,7
20716,14,2,2
24895,14,0,11
24868,14,0,17
16577,14,3,12
32215,14,5,13
13099,14,7,21
32247,14,2,11
7798,14,5,11
36992,14,4,21
20799,14,0,9
14172,14,4,13
20805,14,3,12
36946,14,6,12
9732,14,2,13
36893,14,3,14
12631,14,8,11
7839,14,2,9
1721,14,6,13
7850,14,6,16
24675,14,2,11
7855,14,8,13
1735,14,4,1
4018,14,4,7
7867,14,0,9
24640,14,3,19
15072,14,6,4
32468,14,5,13
7875,14,0,11
20934,14,3,13
36806,14,7,20
7884,14,4,7
7885,14,2,7
28019,14,4,1
32503,14,1,13
20962,14,0,2
20968,14,2,13
3975,14,2,17
20969,14,4,16
32527,14,4,11
24579,14,2,5
24569,14,1,11
3965,14,5,1
24522,14,9,7
32612,14,3,19
9645,14,4,1
3929,14,2,14
36723,14,4,14
16649,14,4,8
24444,14,2,11
7954,14,4,8
24433,14,0,13
15033,14,5,2
12661,14,5,12
6215,14,4,13
32770,14,3,16
21104,14,2,11
21123,14,6,8
32811,14,2,19
36564,14,10,19
9577,14,4,16
11774,14,1,13
1876,14,4,13
9568,14,2,15
8014,14,2,6
147,14,2,20
36501,14,2,11
1903,14,8,15
32918,14,6,7
9546,14,4,1
3746,14,4,13
24230,14,5,2
11472,14,8,20
3733,14,2,11
24212,14,3,8
36428,14,9,14
14953,14,1,13
33032,14,3,16
18123,14,3,16
3677,14,0,17
33061,14,6,19
14937,14,4,11
1977,14,9,19
13024,14,4,17
28652,14,5,15
24091,14,2,13
14926,14,6,13
28654,14,2,11
33142,14,7,21
2001,14,6,9
14321,14,5,19
24054,14,8,13
21415,14,5,15
9391,14,2,11
33233,14,8,19
23982,14,2,15
14900,14,3,11
33260,14,2,11
2042,14,3,13
17280,14,1,19
33271,14,9,21
21509,14,5,5
9367,14,3,5
33297,14,4,19
36155,14,3,11
18120,14,4,13
21537,14,0,11
9350,14,5,15
36122,14,5,15
33349,14,2,11
2107,14,9,19
17262,14,2,11
21592,14,6,20
33414,14,2,21
33416,14,4,13
173,14,4,9
36049,14,2,1
21605,14,7,13
3446,14,3,21
28681,14,5,19
23759,14,7,1
23754,14,5,19
11723,14,4,15
2182,14,4,12
21690,14,5,19
35953,14,2,13
23683,14,1,17
12978,14,6,11
3386,14,10,21
21732,14,2,7
8298,14,4,11
8300,14,3,7
3373,14,0,17
14818,14,8,2
23655,14,0,17
23651,14,0,11
35901,14,7,14
23648,14,3,11
21753,14,2,11
23615,14,3,15
33670,14,9,1
21768,14,4,16
35852,14,7,11
33702,14,5,11
3316,14,0,14
9232,14,1,11
21836,14,3,13
3279,14,7,1
2281,14,1,17
23514,14,3,1
33798,14,4,13
3271,14,5,19
9218,14,1,11
33826,14,3,19
33841,14,0,11
35733,14,7,12
8391,14,9,11
23464,14,1,11
21870,14,10,2
8395,14,2,11
17185,14,6,11
8406,14,2,11
16877,14,5,19
9184,14,4,11
16880,14,5,13
9174,14,3,3
33935,14,4,21
9168,14,7,19
18312,14,6,21
21960,14,9,17
2343,14,3,13
11677,14,4,5
14757,14,4,18
9158,14,1,11
3193,14,1,17
9150,14,0,13
11666,14,2,9
34042,14,10,1
9147,14,5,7
23278,14,1,3
34051,14,9,7
23275,14,4,6
5879,14,4,21
34133,14,3,20
35484,14,4,21
35476,14,7,9
35455,14,7,19
17881,14,4,19
2442,14,6,13
2451,14,7,19
3077,14,3,6
35396,14,6,11
34218,14,2,3
34225,14,1,13
35389,14,4,11
11575,14,4,7
23131,14,4,11
35374,14,7,21
9062,14,6,21
12818,14,4,3
11582,14,4,15
3002,14,3,4
3001,14,3,13
22231,14,1,13
16962,14,9,8
16963,14,1,11
35258,14,0,11
17111,14,1,5
35243,14,1,11
22977,14,0,11
34414,14,5,13
22266,14,0,13
30008,13,0,11
5587,13,2,19
28095,13,8,7
23522,13,6,1
29954,13,3,18
13300,13,8,19
37443,13,4,20
18784,13,0,11
19242,13,1,17
25816,13,6,5
8360,13,1,13
38942,13,3,21
13465,13,3,6
16760,13,1,13
38943,13,8,9
14425,13,2,7
12723,13,4,19
5263,13,7,9
37441,13,2,9
35780,13,4,11
13664,13,3,11
10485,13,1,19
33253,13,0,9
29303,13,2,21
686,13,0,11
15832,13,2,18
38975,13,7,16
38976,13,4,21
19211,13,2,11
26793,13,9,19
28563,13,2,2
21826,13,4,21
14423,13,1,17
23546,13,3,11
26804,13,3,11
2988,13,5,19
9375,13,2,21
167,13,4,7
24717,13,4,15
39473,13,3,14
9369,13,6,11
17276,13,4,1
23948,13,1,6
8688,13,5,16
22691,13,2,11
39463,13,5,7
35809,13,4,11
3531,13,3,9
32363,13,4,19
21803,13,3,19
20458,13,1,1
21796,13,4,11
2071,13,2,3
37430,13,5,11
9251,13,5,21
26821,13,6,21
12632,13,6,8
39020,13,2,14
12024,13,4,11
13773,13,4,20
10103,13,1,13
36134,13,2,11
1715,13,8,21
26832,13,1,14
11263,13,3,21
16783,13,3,1
19166,13,4,7
5325,13,2,13
9349,13,6,8
32375,13,3,7
39444,13,6,19
33697,13,5,8
38010,13,2,11
27252,13,7,1
2096,13,0,13
17714,13,1,13
2098,13,1,2
11514,13,0,17
18165,13,2,11
8201,13,8,20
35854,13,8,18
39050,13,4,19
12214,13,4,5
29376,13,6,16
26867,13,1,11
23857,13,8,13
32378,13,2,16
12027,13,6,16
3343,13,3,14
37429,13,1,11
31761,13,4,1
32381,13,8,20
13756,13,2,6
25412,13,3,13
628,13,2,7
3477,13,3,14
3350,13,4,19
16795,13,1,14
21578,13,4,11
38019,13,3,4
16968,13,3,13
621,13,0,15
14037,13,4,16
31375,13,0,11
35064,13,2,7
23834,13,4,20
2126,13,5,6
2978,13,2,19
8692,13,1,13
39401,13,3,19
15617,13,0,13
15881,13,5,17
8890,13,5,13
8814,13,1,13
33436,13,2,7
15624,13,6,13
29702,13,1,19
487,13,0,17
23796,13,8,6
13739,13,1,2
8794,13,3,19
33448,13,0,5
33641,13,1,21
14107,13,4,13
34599,13,2,11
33453,13,5,7
16190,13,7,7
25534,13,5,15
29445,13,5,7
16187,13,1,16
25870,13,5,3
13088,13,2,13
3365,13,3,19
27187,13,2,21
8248,13,2,11
12321,13,7,1
10985,13,1,12
16807,13,3,16
27005,13,1,11
4041,13,2,11
16833,13,0,17
10588,13,3,7
29636,13,1,11
10954,13,7,12
15669,13,4,19
20477,13,0,11
25880,13,6,19
25235,13,3,19
15637,13,9,8
2808,13,2,11
2158,13,3,7
19042,13,5,13
38057,13,1,4
8268,13,3,13
5434,13,5,11
12768,13,1,11
18912,13,4,11
4173,13,2,5
4036,13,3,11
16172,13,7,11
17768,13,1,15
5446,13,0,13
33600,13,1,13
2165,13,6,6
27976,13,4,13
6190,13,2,11
39336,13,2,15
19023,13,4,13
31370,13,7,21
5453,13,3,7
33534,13,8,20
1171,13,2,17
553,13,7,13
14700,13,2,7
29566,13,4,1
40253,13,4,17
28445,13,1,2
1170,13,5,9
6345,13,4,19
29530,13,0,11
13723,13,5,7
13327,13,5,7
15883,13,0,7
5873,13,3,13
39283,13,6,21
23694,13,3,9
24666,13,1,2
7592,13,1,12
1165,13,0,11
12878,13,2,11
17586,13,5,1
4021,13,2,1
25940,13,4,9
30940,13,4,1
3059,13,8,3
4553,13,3,11
37662,13,3,7
37186,13,4,15
16442,13,5,15
38105,13,3,13
36824,13,4,6
34294,13,9,3
19923,13,4,7
34818,13,1,11
31568,13,0,19
14590,13,5,17
22636,13,0,11
10160,13,5,18
37083,13,3,11
34826,13,0,13
14716,13,4,19
9082,13,2,1
22895,13,0,17
24892,13,6,8
12610,13,0,19
14549,13,8,7
27819,13,7,1
34301,13,5,19
3984,13,2,19
6056,13,3,4
13220,13,2,11
16626,13,2,16
32509,13,0,17
34258,13,2,16
17595,13,3,11
20365,13,3,7
19905,13,4,7
37079,13,5,21
37260,13,6,21
17049,13,0,2
22616,13,1,13
7467,13,4,19
35423,13,0,11
27803,13,6,19
23184,13,4,17
37261,13,5,21
17144,13,1,9
18038,13,2,17
4785,13,0,19
22189,13,2,13
34179,13,4,8
12165,13,1,4
22723,13,9,7
10178,13,2,1
17379,13,9,11
38177,13,3,3
8543,13,0,17
11436,13,3,21
4806,13,3,11
14728,13,2,17
31581,13,1,3
15814,13,1,6
15897,13,2,19
37762,13,4,16
4260,13,2,7
26081,13,8,16
14047,13,2,13
28775,13,1,19
36760,13,6,21
22325,13,3,16
28779,13,6,11
7918,13,3,17
19832,13,3,13
9066,13,3,19
18075,13,7,8
231,13,4,12
28783,13,6,14
13912,13,7,7
25353,13,1,11
3013,13,5,11
32595,13,0,11
19826,13,7,11
23207,13,1,11
38253,13,2,7
39906,13,1,13
9103,13,2,3
32187,13,1,1
16010,13,4,7
9789,13,2,4
17371,13,0,7
18015,13,8,8
21018,13,0,13
32617,13,3,18
21021,13,5,11
3113,13,10,19
23218,13,4,11
23112,13,8,11
24481,13,1,4
1052,13,3,11
11442,13,3,11
24479,13,0,15
32633,13,3,16
37525,13,9,19
14497,13,3,1
5836,13,3,11
27792,13,3,13
2403,13,2,13
3909,13,5,8
9132,13,3,9
37785,13,4,6
34102,13,1,17
9063,13,6,4
24460,13,8,5
1297,13,6,15
42,13,1,11
10857,13,3,13
25624,13,6,13
32670,13,6,7
17894,13,8,12
10228,13,2,15
32206,13,4,16
5814,13,3,15
13543,13,4,1
3895,13,3,21
28864,13,1,13
14710,13,9,7
2483,13,6,1
25639,13,5,7
36663,13,3,19
15413,13,5,7
17995,13,8,17
38359,13,7,16
19733,13,4,20
7784,13,4,13
21061,13,0,17
2387,13,3,5
23255,13,3,11
21065,13,5,12
9624,13,4,15
38378,13,3,1
27821,13,3,6
35541,13,6,1
11407,13,2,11
4912,13,2,14
24399,13,3,11
72,13,2,21
17120,13,3,7
14746,13,1,17
26213,13,6,1
4275,13,3,11
22012,13,5,14
19721,13,6,15
25649,13,8,7
5790,13,3,19
8877,13,0,5
14236,13,3,9
19719,13,7,1
19704,13,0,13
37813,13,3,13
28919,13,3,13
38410,13,1,7
38417,13,2,11
27825,13,6,8
26267,13,0,21
18533,13,9,7
1842,13,0,17
22327,13,7,1
8973,13,4,1
38431,13,5,11
25488,13,7,20
35178,13,1,17
22335,13,5,3
3830,13,3,1
16904,13,2,7
4512,13,4,17
7056,13,2,5
24353,13,4,11
30528,13,3,16
18554,13,4,13
30527,13,6,7
20626,13,4,16
11419,13,5,19
1425,13,7,1
24349,13,5,6
15215,13,0,4
28403,13,3,13
32801,13,3,15
31473,13,6,1
12435,13,7,8
28975,13,8,7
14473,13,5,5
19652,13,3,1
20556,13,0,13
15301,13,1,11
31656,13,3,11
13883,13,4,18
10289,13,0,17
24819,13,0,11
12936,13,6,1
2842,13,5,19
17520,13,1,11
28637,13,2,11
8476,13,9,14
37653,13,7,13
35301,13,4,19
23309,13,1,13
37847,13,4,8
30457,13,10,18
35587,13,1,13
7476,13,2,11
34006,13,1,19
7659,13,3,9
20550,13,6,20
27516,13,1,17
4523,13,3,20
8919,13,7,11
11297,13,1,13
16099,13,0,15
24284,13,3,21
5008,13,6,9
324,13,4,19
15918,13,1,19
25684,13,5,15
13553,13,4,11
2802,13,3,7
31421,13,6,2
18191,13,6,18
1892,13,0,2
16693,13,6,13
24,13,6,11
34759,13,9,18
3200,13,1,11
1527,13,1,16
15465,13,5,1
9855,13,4,19
12102,13,6,11
3201,13,3,17
5722,13,3,13
331,13,2,19
3764,13,4,11
15157,13,1,13
2845,13,0,11
202,13,2,1
27473,13,1,11
31675,13,4,9
11681,13,10,19
29048,13,4,17
11772,13,6,12
26418,13,0,13
26423,13,1,2
1454,13,6,19
15476,13,6,17
5044,13,1,19
20263,13,3,17
21237,13,3,1
10997,13,2,11
22355,13,4,13
13048,13,3,11
26439,13,5,7
15481,13,1,11
37151,13,8,5
25140,13,3,17
1459,13,5,11
39687,13,3,19
10786,13,3,13
31172,13,2,14
30293,13,3,19
3731,13,3,13
20671,13,5,5
6942,13,8,13
12884,13,0,17
35659,13,4,19
36440,13,2,19
30263,13,3,15
39675,13,0,11
17116,13,3,7
5689,13,0,11
10377,13,3,11
24187,13,2,11
5104,13,5,7
21928,13,1,7
38678,13,3,13
27427,13,1,2
21262,13,1,13
36402,13,4,21
36965,13,2,7
31704,13,7,15
24167,13,2,16
15493,13,2,1
5113,13,1,11
20673,13,6,7
14950,13,7,11
30221,13,6,16
37344,13,5,11
25511,13,2,11
10777,13,7,4
16397,13,5,12
39655,13,7,8
22213,13,6,16
33039,13,1,11
1239,13,4,13
14296,13,2,7
33892,13,7,19
13200,13,2,11
16258,13,2,19
12607,13,8,19
20519,13,2,13
10408,13,4,18
12949,13,5,19
13503,13,4,8
35700,13,5,11
4530,13,6,5
1967,13,2,11
31128,13,1,11
28485,13,5,5
1971,13,8,7
19379,13,5,19
797,13,6,17
23448,13,0,12
31708,13,2,19
24756,13,1,8
38783,13,4,11
10012,13,4,11
5173,13,3,16
4364,13,3,16
29157,13,2,5
35710,13,5,21
18711,13,4,7
14775,13,3,11
1687,13,1,13
22426,13,10,16
9451,13,2,14
29174,13,5,19
21880,13,3,19
33853,13,6,17
20830,13,2,15
38810,13,1,17
5633,13,1,13
25158,13,3,1
4684,13,5,15
3636,13,5,21
17682,13,1,17
16738,13,7,19
3625,13,5,19
27367,13,4,7
5191,13,5,11
37448,13,1,17
2860,13,7,1
10730,13,2,13
25526,13,7,13
2599,13,7,15
35280,13,5,11
25164,13,3,21
20858,13,6,19
26673,13,4,7
3615,13,3,19
5204,13,4,11
36288,13,10,14
26677,13,6,19
30048,13,4,5
31738,13,4,12
16232,13,2,16
26699,13,2,11
31106,13,8,15
25529,13,1,11
29233,13,5,19
12389,13,2,7
12093,13,1,2
28475,13,7,19
27343,13,4,13
5604,13,4,4
10462,13,4,17
17439,13,5,7
28426,13,1,7
39531,13,6,7
6118,13,4,17
23507,13,5,11
25794,13,4,17
13299,13,3,11
8365,13,3,9
24723,13,4,11
34569,13,5,17
29984,13,6,7
10474,13,5,13
22914,13,6,16
36240,13,0,17
20506,13,1,1
708,13,3,11
11936,13,4,11
45626,13,0,13
41705,13,5,18
46273,13,8,11
45902,13,3,11
43507,13,3,21
46568,13,2,13
49545,13,5,13
48994,13,6,13
46142,13,4,5
48512,13,0,17
40540,13,3,13
43515,13,1,11
41295,13,3,19
40500,13,0,19
42369,13,1,2
43111,13,4,7
42939,13,7,6
47669,13,4,13
41275,13,3,13
40566,13,0,11
43109,13,2,7
41478,13,0,17
46503,13,2,19
40792,13,1,15
49661,13,9,5
44798,13,2,6
41492,13,3,4
49553,13,4,21
46753,13,8,8
43912,13,3,5
43516,13,5,15
42225,13,8,18
47938,13,1,17
49687,13,6,8
47095,13,6,9
46454,13,3,6
42079,13,4,1
47510,13,3,17
47003,13,7,11
43273,13,4,11
45851,13,3,11
49506,13,0,13
41513,13,8,7
43949,13,6,19
47723,13,9,19
47373,13,0,17
43606,13,9,1
45449,13,8,7
43959,13,6,6
47484,13,6,16
47483,13,0,17
42782,13,2,13
43981,13,6,11
44886,13,1,9
48495,13,4,11
47748,13,8,9
46014,13,0,13
48295,13,4,11
45417,13,0,15
44868,13,5,21
45997,13,7,19
44758,13,1,13
42792,13,0,11
43561,13,7,19
48985,13,4,15
46433,13,6,7
43553,13,12,7
49314,13,2,9
40401,13,0,19
42692,13,0,11
44700,13,4,13
48311,13,2,15
41756,13,7,19
49571,13,1,11
46067,13,2,17
42641,13,1,11
45237,13,4,17
48362,13,6,16
42272,13,1,13
41595,13,6,18
43358,13,2,11
